"team_name","league","country","season","transfer_type","player_name","player_url","player_position","player_age","player_nationality","club_2","league_2","country_2","transfer_fee","is_loan","transfer_notes","window","in_squad","appearances","goals","minutes_played"
"Chelsea FC","Premier League","England","2023","Departures","Hakim Ziyech","https://www.transfermarkt.com/hakim-ziyech/profil/spieler/217111","Right Winger","30","Morocco","Galatasaray","Süper Lig","Türkiye",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"Chelsea FC","Premier League","England","2023","Departures","Andrey Santos","https://www.transfermarkt.com/andrey-santos/profil/spieler/743600","Central Midfield","19","Brazil","Nottm Forest","Premier League","England",NA,TRUE,"loan transfer","Summer",1,0,0,0
"Chelsea FC","Premier League","England","2023","Departures","Ângelo","https://www.transfermarkt.com/angelo/profil/spieler/743598","Right Winger","18","Brazil","R. Strasbourg","Ligue 1","France",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"Chelsea FC","Premier League","England","2023","Departures","David Datro Fofana","https://www.transfermarkt.com/david-datro-fofana/profil/spieler/787232","Centre-Forward","20","Cote d'Ivoire","Union Berlin","Bundesliga","Germany",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"Chelsea FC","Premier League","England","2023","Departures","Lewis Hall","https://www.transfermarkt.com/lewis-hall/profil/spieler/670858","Left-Back","18","England","Newcastle","Premier League","England",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"Chelsea FC","Premier League","England","2023","Departures","Gabriel Slonina","https://www.transfermarkt.com/gabriel-slonina/profil/spieler/656316","Goalkeeper","19","United States","KAS Eupen","Jupiler Pro League","Belgium",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"Chelsea FC","Premier League","England","2023","Departures","João Félix","https://www.transfermarkt.com/joao-felix/profil/spieler/462250","Left Winger","23","Portugal","Atlético Madrid","LaLiga","Spain",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"Chelsea FC","Premier League","England","2023","Departures","Denis Zakaria","https://www.transfermarkt.com/denis-zakaria/profil/spieler/334526","Defensive Midfield","26","Switzerland","Juventus","Serie A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"Chelsea FC","Premier League","England","2023","Arrivals","Andrey Santos","https://www.transfermarkt.com/andrey-santos/profil/spieler/743600","Central Midfield","19","Brazil","Nottm Forest","Premier League","England",NA,TRUE,"End of loan Jan 3, 2024","Winter",1,0,0,0
"Chelsea FC","Premier League","England","2023","Arrivals","David Datro Fofana","https://www.transfermarkt.com/david-datro-fofana/profil/spieler/787232","Centre-Forward","21","Cote d'Ivoire","Union Berlin","Bundesliga","Germany",NA,TRUE,"End of loan Jan 11, 2024","Winter",NA,NA,NA,NA
"Chelsea FC","Premier League","England","2023","Arrivals","Diego Moreira","https://www.transfermarkt.com/diego-moreira/profil/spieler/655006","Left Winger","19","Portugal","Olympique Lyon","Ligue 1","France",NA,TRUE,"End of loan Jan 22, 2024","Winter",2,1,0,45
"Chelsea FC","Premier League","England","2023","Departures","Armando Broja","https://www.transfermarkt.com/armando-broja/profil/spieler/571743","Centre-Forward","22","Albania","Fulham","Premier League","England",NA,TRUE,"loan transfer","Winter",20,19,2,694
"Chelsea FC","Premier League","England","2023","Departures","Ian Maatsen","https://www.transfermarkt.com/ian-maatsen/profil/spieler/485585","Left-Back","21","Netherlands","Bor. Dortmund","Bundesliga","Germany",NA,TRUE,"loan transfer","Winter",25,15,0,376
"Chelsea FC","Premier League","England","2023","Departures","Andrey Santos","https://www.transfermarkt.com/andrey-santos/profil/spieler/743600","Central Midfield","19","Brazil","R. Strasbourg","Ligue 1","France",NA,TRUE,"loan transfer","Winter",1,0,0,0
"Chelsea FC","Premier League","England","2023","Departures","David Datro Fofana","https://www.transfermarkt.com/david-datro-fofana/profil/spieler/787232","Centre-Forward","21","Cote d'Ivoire","Burnley","Premier League","England",NA,TRUE,"loan transfer","Winter",NA,NA,NA,NA
"Chelsea FC","Premier League","England","2023","Departures","Lucas Bergström","https://www.transfermarkt.com/lucas-bergstrom/profil/spieler/490606","Goalkeeper","21","Finland","Brommapojkarna","Allsvenskan","Sweden",NA,TRUE,"loan transfer","Winter",22,0,0,0
"Liverpool FC","Premier League","England","2023","Arrivals","Dominik Szoboszlai","https://www.transfermarkt.com/dominik-szoboszlai/profil/spieler/451276","Central Midfield","22","Hungary","RB Leipzig","Bundesliga","Germany",7e+07,FALSE,NA,"Summer",36,33,7,2220
"Liverpool FC","Premier League","England","2023","Arrivals","Alexis Mac Allister","https://www.transfermarkt.com/alexis-mac-allister/profil/spieler/534033","Central Midfield","24","Argentina","Brighton","Premier League","England",4.2e+07,FALSE,NA,"Summer",38,34,5,2529
"Liverpool FC","Premier League","England","2023","Arrivals","Ryan Gravenberch","https://www.transfermarkt.com/ryan-gravenberch/profil/spieler/478573","Central Midfield","21","Netherlands","Bayern Munich","Bundesliga","Germany",4e+07,FALSE,NA,"Summer",34,31,3,1561
"Liverpool FC","Premier League","England","2023","Arrivals","Wataru Endo","https://www.transfermarkt.com/wataru-endo/profil/spieler/146310","Defensive Midfield","30","Japan","VfB Stuttgart","Bundesliga","Germany",2e+07,FALSE,NA,"Summer",37,33,2,2051
"Liverpool FC","Premier League","England","2023","Arrivals","Conor Bradley","https://www.transfermarkt.com/conor-bradley/profil/spieler/624258","Right-Back","19","Northern Ireland","Liverpool U21","Premier League 2","England",NA,FALSE,"-","Summer",24,18,1,1191
"Liverpool FC","Premier League","England","2023","Arrivals","Jarell Quansah","https://www.transfermarkt.com/jarell-quansah/profil/spieler/632349","Centre-Back","20","England","Liverpool U21","Premier League 2","England",NA,FALSE,"-","Summer",42,25,1,1836
"Liverpool FC","Premier League","England","2023","Arrivals","Ben Doak","https://www.transfermarkt.com/ben-doak/profil/spieler/719673","Right Winger","17","Scotland","Liverpool U18","U18 Premier League","England",NA,FALSE,"-","Summer",15,5,0,247
"Liverpool FC","Premier League","England","2023","Arrivals","Fábio Carvalho","https://www.transfermarkt.com/fabio-carvalho/profil/spieler/559263","Attacking Midfield","21","Portugal","Hull City","Championship","England",NA,TRUE,"End of loan May 31, 2024","Summer",NA,NA,NA,NA
"Liverpool FC","Premier League","England","2023","Arrivals","Sepp van den Berg","https://www.transfermarkt.com/sepp-van-den-berg/profil/spieler/541231","Centre-Back","21","Netherlands","FC Schalke 04","2. Bundesliga","Germany",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"Liverpool FC","Premier League","England","2023","Arrivals","Calvin Ramsay","https://www.transfermarkt.com/calvin-ramsay/profil/spieler/633652","Right-Back","20","Scotland","Bolton","League One","England",NA,TRUE,"End of loan May 31, 2024","Summer",NA,NA,NA,NA
"Liverpool FC","Premier League","England","2023","Arrivals","Nathaniel Phillips","https://www.transfermarkt.com/nathaniel-phillips/profil/spieler/371814","Centre-Back","27","England","Cardiff","Championship","Wales",NA,TRUE,"End of loan May 31, 2024","Summer",NA,NA,NA,NA
"Liverpool FC","Premier League","England","2023","Departures","Fabinho","https://www.transfermarkt.com/fabinho/profil/spieler/225693","Defensive Midfield","29","Brazil","Al-Ittihad","Saudi Pro League","Saudi Arabia",46700000,FALSE,NA,"Summer",NA,NA,NA,NA
"Liverpool FC","Premier League","England","2023","Departures","Jordan Henderson","https://www.transfermarkt.com/jordan-henderson/profil/spieler/61651","Central Midfield","33","England","Al-Ettifaq","Saudi Pro League","Saudi Arabia",1.4e+07,FALSE,NA,"Summer",NA,NA,NA,NA
"Liverpool FC","Premier League","England","2023","Departures","Roberto Firmino","https://www.transfermarkt.com/roberto-firmino/profil/spieler/131789","Centre-Forward","31","Brazil","Al-Ahli","Saudi Pro League","Saudi Arabia",0,FALSE,NA,"Summer",NA,NA,NA,NA
"Liverpool FC","Premier League","England","2023","Departures","Naby Keïta","https://www.transfermarkt.com/naby-keita/profil/spieler/302215","Central Midfield","28","Guinea","Werder Bremen","Bundesliga","Germany",0,FALSE,NA,"Summer",NA,NA,NA,NA
"Liverpool FC","Premier League","England","2023","Departures","Alex Oxlade-Chamberlain","https://www.transfermarkt.com/alex-oxlade-chamberlain/profil/spieler/143424","Central Midfield","29","England","Besiktas","Süper Lig","Türkiye",0,FALSE,NA,"Summer",NA,NA,NA,NA
"Liverpool FC","Premier League","England","2023","Departures","James Milner","https://www.transfermarkt.com/james-milner/profil/spieler/3333","Central Midfield","37","England","Brighton","Premier League","England",0,FALSE,NA,"Summer",NA,NA,NA,NA
"Liverpool FC","Premier League","England","2023","Departures","Fábio Carvalho","https://www.transfermarkt.com/fabio-carvalho/profil/spieler/559263","Attacking Midfield","20","Portugal","RB Leipzig","Bundesliga","Germany",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"Liverpool FC","Premier League","England","2023","Departures","Sepp van den Berg","https://www.transfermarkt.com/sepp-van-den-berg/profil/spieler/541231","Centre-Back","21","Netherlands","1.FSV Mainz 05","Bundesliga","Germany",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"Liverpool FC","Premier League","England","2023","Departures","Calvin Ramsay","https://www.transfermarkt.com/calvin-ramsay/profil/spieler/633652","Right-Back","19","Scotland","Preston","Championship","England",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"Liverpool FC","Premier League","England","2023","Departures","Nathaniel Phillips","https://www.transfermarkt.com/nathaniel-phillips/profil/spieler/371814","Centre-Back","26","England","Celtic","Premiership","Scotland",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"Liverpool FC","Premier League","England","2023","Departures","Rhys Williams","https://www.transfermarkt.com/rhys-williams/profil/spieler/503679","Centre-Back","22","England","Aberdeen FC","Premiership","Scotland",NA,TRUE,"loan transfer","Summer",0,0,0,0
"Liverpool FC","Premier League","England","2023","Departures","Arthur Melo","https://www.transfermarkt.com/arthur-melo/profil/spieler/362842","Defensive Midfield","26","Brazil","Juventus","Serie A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"Liverpool FC","Premier League","England","2023","Arrivals","Fábio Carvalho","https://www.transfermarkt.com/fabio-carvalho/profil/spieler/559263","Attacking Midfield","21","Portugal","RB Leipzig","Bundesliga","Germany",NA,TRUE,"End of loan Dec 31, 2023","Winter",NA,NA,NA,NA
"Liverpool FC","Premier League","England","2023","Arrivals","Nathaniel Phillips","https://www.transfermarkt.com/nathaniel-phillips/profil/spieler/371814","Centre-Back","26","England","Celtic","Premiership","Scotland",NA,TRUE,"End of loan Jan 3, 2024","Winter",NA,NA,NA,NA
"Liverpool FC","Premier League","England","2023","Arrivals","Calvin Ramsay","https://www.transfermarkt.com/calvin-ramsay/profil/spieler/633652","Right-Back","20","Scotland","Preston","Championship","England",NA,TRUE,"End of loan Jan 15, 2024","Winter",NA,NA,NA,NA
"Liverpool FC","Premier League","England","2023","Arrivals","Rhys Williams","https://www.transfermarkt.com/rhys-williams/profil/spieler/503679","Centre-Back","22","England","Aberdeen FC","Premiership","Scotland",NA,TRUE,"End of loan Jan 3, 2024","Winter",0,0,0,0
"Liverpool FC","Premier League","England","2023","Arrivals","Rhys Williams","https://www.transfermarkt.com/rhys-williams/profil/spieler/503679","Centre-Back","22","England","Port Vale","League One","England",NA,TRUE,"End of loan Feb 1, 2024","Winter",0,0,0,0
"Liverpool FC","Premier League","England","2023","Departures","Fábio Carvalho","https://www.transfermarkt.com/fabio-carvalho/profil/spieler/559263","Attacking Midfield","21","Portugal","Hull City","Championship","England",NA,TRUE,"loan transfer","Winter",NA,NA,NA,NA
"Liverpool FC","Premier League","England","2023","Departures","Nathaniel Phillips","https://www.transfermarkt.com/nathaniel-phillips/profil/spieler/371814","Centre-Back","26","England","Cardiff","Championship","Wales",NA,TRUE,"loan transfer","Winter",NA,NA,NA,NA
"Liverpool FC","Premier League","England","2023","Departures","Calvin Ramsay","https://www.transfermarkt.com/calvin-ramsay/profil/spieler/633652","Right-Back","20","Scotland","Bolton","League One","England",NA,TRUE,"loan transfer","Winter",NA,NA,NA,NA
"Liverpool FC","Premier League","England","2023","Departures","Rhys Williams","https://www.transfermarkt.com/rhys-williams/profil/spieler/503679","Centre-Back","22","England","Port Vale","League One","England",NA,TRUE,"loan transfer","Winter",0,0,0,0
"Tottenham Hotspur","Premier League","England","2023","Arrivals","Brennan Johnson","https://www.transfermarkt.com/brennan-johnson/profil/spieler/470607","Right Winger","22","Wales","Nottm Forest","Premier League","England",5.5e+07,FALSE,NA,"Summer",24,24,4,1436
"Tottenham Hotspur","Premier League","England","2023","Arrivals","James Maddison","https://www.transfermarkt.com/james-maddison/profil/spieler/294057","Attacking Midfield","26","England","Leicester","Championship","England",46300000,FALSE,NA,"Summer",20,20,4,1498
"Tottenham Hotspur","Premier League","England","2023","Arrivals","Pedro Porro","https://www.transfermarkt.com/pedro-porro/profil/spieler/553875","Right-Back","23","Spain","Sporting CP","Liga Portugal","Portugal",4e+07,FALSE,NA,"Summer",28,27,1,2428
"Tottenham Hotspur","Premier League","England","2023","Arrivals","Micky van de Ven","https://www.transfermarkt.com/micky-van-de-ven/profil/spieler/557459","Centre-Back","22","Netherlands","VfL Wolfsburg","Bundesliga","Germany",4e+07,FALSE,NA,"Summer",21,20,1,1713
"Tottenham Hotspur","Premier League","England","2023","Arrivals","Dejan Kulusevski","https://www.transfermarkt.com/dejan-kulusevski/profil/spieler/431755","Right Winger","23","Sweden","Juventus","Serie A","Italy",3e+07,FALSE,NA,"Summer",29,29,6,2412
"Tottenham Hotspur","Premier League","England","2023","Arrivals","Guglielmo Vicario","https://www.transfermarkt.com/guglielmo-vicario/profil/spieler/286047","Goalkeeper","26","Italy","FC Empoli","Serie A","Italy",18500000,FALSE,NA,"Summer",31,30,0,2700
"Tottenham Hotspur","Premier League","England","2023","Arrivals","Alejo Véliz","https://www.transfermarkt.com/alejo-veliz/profil/spieler/888493","Centre-Forward","19","Argentina","Rosario Central","Copa de la Liga","Argentina",1.5e+07,FALSE,NA,"Summer",13,8,1,42
"Tottenham Hotspur","Premier League","England","2023","Arrivals","Ashley Phillips","https://www.transfermarkt.com/ashley-phillips/profil/spieler/859951","Centre-Back","18","England","Blackburn","Championship","England",2300000,FALSE,NA,"Summer",8,0,0,0
"Tottenham Hotspur","Premier League","England","2023","Arrivals","Manor Solomon","https://www.transfermarkt.com/manor-solomon/profil/spieler/396638","Left Winger","23","Israel","Shakhtar D.","Premier Liga","Ukraine",0,FALSE,NA,"Summer",8,6,0,280
"Tottenham Hotspur","Premier League","England","2023","Arrivals","Troy Parrott","https://www.transfermarkt.com/troy-parrott/profil/spieler/552655","Centre-Forward","21","Ireland","Tottenham U21","Premier League 2","England",NA,FALSE,"-","Summer",NA,NA,NA,NA
"Tottenham Hotspur","Premier League","England","2023","Arrivals","Destiny Udogie","https://www.transfermarkt.com/destiny-udogie/profil/spieler/556385","Left-Back","20","Italy","Udinese Calcio","Serie A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",27,26,2,2218
"Tottenham Hotspur","Premier League","England","2023","Arrivals","Tanguy Ndombélé","https://www.transfermarkt.com/tanguy-ndombele/profil/spieler/450936","Central Midfield","26","France","SSC Napoli","Serie A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"Tottenham Hotspur","Premier League","England","2023","Arrivals","Bryan Gil","https://www.transfermarkt.com/bryan-gil/profil/spieler/537382","Right Winger","22","Spain","Sevilla FC","LaLiga","Spain",NA,TRUE,"End of loan Jun 30, 2023","Summer",19,11,0,221
"Tottenham Hotspur","Premier League","England","2023","Arrivals","Giovani Lo Celso","https://www.transfermarkt.com/giovani-lo-celso/profil/spieler/348795","Attacking Midfield","27","Argentina","Villarreal","LaLiga","Spain",NA,TRUE,"End of loan Jun 30, 2023","Summer",21,15,2,522
"Tottenham Hotspur","Premier League","England","2023","Arrivals","Sergio Reguilón","https://www.transfermarkt.com/sergio-reguilon/profil/spieler/282429","Left-Back","27","Spain","Brentford","Premier League","England",NA,TRUE,"End of loan May 31, 2024","Summer",NA,NA,NA,NA
